Symbol,Date,Open,High,Low,Adj Close,Volume
GOOG,14/01/2016,705.380005,721.924988,689.099976,714.719971,2225800
GOOG,13/01/2016,730.849976,734.73999,698.6099849999999,700.5599980000001,2501700
GOOG,12/01/2016,721.679993,728.75,717.317017,726.070007,2024500
GOOG,11/01/2016,716.6099849999999,718.85498,703.539978,716.030029,2090600
GOOG,08/01/2016,731.450012,733.22998,713.0,714.469971,2450900
GOOG,07/01/2016,730.3099980000001,738.5,719.0599980000001,726.3900150000001,2963700
GOOG,06/01/2016,730.0,747.179993,728.919983,743.619995,1947000
GOOG,05/01/2016,746.450012,752.0,738.6400150000001,742.580017,1950700
GOOG,04/01/2016,743.0,744.0599980000001,731.257996,741.840027,3272800
GOOG,31/12/2015,769.5,769.5,758.340027,758.880005,1489600
GOOG,30/12/2015,776.599976,777.599976,766.900024,771.0,1293300
GOOG,29/12/2015,766.6900019999999,779.97998,766.429993,776.599976,1765000
GOOG,28/12/2015,752.919983,762.98999,749.52002,762.51001,1515300
GOOG,24/12/2015,749.549988,751.349976,746.619995,748.400024,527200
GOOG,23/12/2015,753.469971,754.210022,744.0,750.3099980000001,1565900
GOOG,22/12/2015,751.650024,754.849976,745.530029,750.0,1365400
GOOG,21/12/2015,746.130005,750.0,740.0,747.77002,1525700
GOOG,18/12/2015,746.51001,754.130005,738.150024,739.3099980000001,3148700
GOOG,17/12/2015,762.419983,762.679993,749.0,749.429993,1553400
GOOG,16/12/2015,750.0,760.590027,739.4349980000001,758.090027,1993300
GOOG,15/12/2015,753.0,758.080017,743.01001,743.400024,2666200
GOOG,14/12/2015,741.789978,748.72998,724.169983,747.77002,2412500
GOOG,11/12/2015,741.159973,745.710022,736.75,738.869995,2224400
GOOG,10/12/2015,752.849976,755.849976,743.830017,749.460022,1984900
GOOG,09/12/2015,759.169983,764.22998,737.0009769999999,751.6099849999999,2700000
GOOG,08/12/2015,757.8900150000001,764.799988,754.200012,762.369995,1829500
GOOG,07/12/2015,767.77002,768.72998,755.090027,763.25,1812300
GOOG,04/12/2015,753.099976,768.48999,750.0,766.8099980000001,2757300
GOOG,03/12/2015,766.01001,768.994995,745.630005,752.539978,2590600
GOOG,02/12/2015,768.900024,775.955017,758.960022,762.380005,2230400
GOOG,01/12/2015,747.1099849999999,768.950012,746.700012,767.039978,2134600
GOOG,30/11/2015,748.8099980000001,754.929993,741.27002,742.599976,2097600
GOOG,27/11/2015,748.460022,753.409973,747.48999,750.26001,838500
GOOG,25/11/2015,748.1400150000001,752.0,746.0599980000001,748.150024,1122100
GOOG,24/11/2015,752.0,755.278992,737.630005,748.280029,2333100
GOOG,23/11/2015,757.450012,762.7080080000001,751.820007,755.97998,1414500
GOOG,20/11/2015,746.530029,757.919983,743.0,756.599976,2212300
GOOG,19/11/2015,738.73999,742.0,737.429993,738.409973,1327100
GOOG,18/11/2015,727.580017,741.409973,727.0,740.0,1684300
GOOG,17/11/2015,729.289978,731.844971,723.026978,725.299988,1510900
GOOG,16/11/2015,715.599976,729.48999,711.330017,728.960022,1905900
GOOG,13/11/2015,729.169983,731.150024,716.72998,717.0,2075500
GOOG,12/11/2015,731.0,737.799988,728.64502,731.22998,1837200
GOOG,11/11/2015,732.460022,741.0,730.22998,735.400024,1366400
GOOG,10/11/2015,724.400024,730.590027,718.5,728.320007,1608000
GOOG,09/11/2015,730.200012,734.710022,719.429993,724.8900150000001,2069800
GOOG,06/11/2015,731.5,735.409973,727.01001,733.76001,1511600
GOOG,05/11/2015,729.469971,739.47998,729.469971,731.25,1861600
GOOG,04/11/2015,722.0,733.099976,721.900024,728.1099849999999,1706700
GOOG,03/11/2015,718.8599849999999,724.650024,714.719971,722.159973,1565400
GOOG,02/11/2015,711.0599980000001,721.619995,705.849976,721.1099849999999,1886300
GOOG,30/10/2015,715.72998,718.0,710.049988,710.8099980000001,1908800
GOOG,29/10/2015,710.5,718.26001,710.01001,716.919983,1456000
GOOG,28/10/2015,707.330017,712.97998,703.080017,712.950012,2178900
GOOG,27/10/2015,707.380005,713.619995,704.549988,708.48999,2245800
GOOG,26/10/2015,701.549988,719.150024,701.26001,712.780029,2716600
GOOG,23/10/2015,727.5,730.0,701.5,702.0,6653900
GOOG,22/10/2015,646.700012,657.799988,644.01001,651.789978,4071000
GOOG,21/10/2015,654.150024,655.869995,641.72998,642.6099849999999,1791100
GOOG,20/10/2015,664.039978,664.719971,644.195007,650.280029,2490000
GOOG,19/10/2015,661.179993,666.820007,659.580017,666.099976,1477300
GOOG,16/10/2015,664.1099849999999,664.969971,657.200012,662.200012,1611100
GOOG,15/10/2015,654.659973,663.130005,654.460022,661.73999,1885700
GOOG,14/10/2015,653.210022,659.3900150000001,648.849976,651.159973,1415500
GOOG,13/10/2015,643.150024,657.812012,643.150024,652.299988,1807700
GOOG,12/10/2015,642.090027,648.5,639.01001,646.669983,1275200
GOOG,09/10/2015,640.0,645.98999,635.317993,643.6099849999999,1648700
GOOG,08/10/2015,641.3599849999999,644.450012,625.5599980000001,639.159973,2182100
GOOG,07/10/2015,649.23999,650.609009,632.150024,642.3599849999999,2092700
GOOG,06/10/2015,638.840027,649.25,636.530029,645.4400019999999,2166300
GOOG,05/10/2015,632.0,643.01001,627.0,641.469971,1803600
GOOG,02/10/2015,607.200012,627.340027,603.130005,626.909973,2684800
GOOG,01/10/2015,608.369995,612.090027,599.849976,611.289978,1867600
GOOG,30/09/2015,603.280029,608.76001,600.72998,608.419983,2413400
GOOG,29/09/2015,597.280029,605.0,590.219971,594.969971,2309500
GOOG,28/09/2015,610.340027,614.60498,589.380005,594.8900150000001,3127700
GOOG,25/09/2015,629.77002,629.77002,611.0,611.969971,2174000
GOOG,24/09/2015,616.6400150000001,627.320007,612.400024,625.799988,2240100
GOOG,23/09/2015,622.049988,628.929993,620.0,622.3599849999999,1470900
GOOG,22/09/2015,627.0,627.549988,615.429993,622.6900019999999,2562900
GOOG,21/09/2015,634.400024,636.48999,625.9400019999999,635.4400019999999,1788500
GOOG,18/09/2015,636.789978,640.0,627.02002,629.25,5133400
GOOG,17/09/2015,637.789978,650.900024,635.02002,642.900024,2274700
GOOG,16/09/2015,635.469971,637.950012,632.320007,635.97998,1286500
GOOG,15/09/2015,626.700012,638.700012,623.780029,635.1400150000001,2084400
GOOG,14/09/2015,625.700012,625.8599849999999,619.429993,623.23999,1702300
GOOG,11/09/2015,619.75,625.780029,617.419983,625.77002,1373500
GOOG,10/09/2015,613.099976,624.159973,611.429993,621.349976,1905300
GOOG,09/09/2015,621.219971,626.52002,609.599976,612.719971,1702100
GOOG,08/09/2015,612.48999,616.3099980000001,604.119995,614.659973,2279500
GOOG,04/09/2015,600.0,603.469971,595.25,600.700012,2089000
GOOG,03/09/2015,617.0,619.710022,602.820984,606.25,1759600
GOOG,02/09/2015,605.590027,614.340027,599.710022,614.340027,2575600
GOOG,01/09/2015,602.3599849999999,612.8599849999999,594.099976,597.789978,3702100
GOOG,31/08/2015,627.539978,635.799988,617.679993,618.25,2176700
GOOG,28/08/2015,632.820007,636.880005,624.5599980000001,630.380005,1978700
GOOG,27/08/2015,639.400024,643.590027,622.0,637.6099849999999,3491300
GOOG,26/08/2015,610.349976,631.710022,599.049988,628.619995,4235900
GOOG,25/08/2015,614.909973,617.450012,581.1099849999999,582.0599980000001,3538000
GOOG,24/08/2015,573.0,599.330017,565.049988,589.6099849999999,5770300
GOOG,21/08/2015,639.780029,640.049988,612.330017,612.47998,4265200
GOOG,20/08/2015,655.460022,662.98999,642.900024,646.830017,2855300
GOOG,19/08/2015,656.599976,667.0,654.1900019999999,660.900024,2131600
GOOG,18/08/2015,661.900024,664.0,653.460022,656.130005,1456100
GOOG,17/08/2015,656.799988,661.380005,651.23999,660.869995,1051700
GOOG,14/08/2015,655.01001,659.85498,652.659973,657.119995,1072100
GOOG,13/08/2015,659.322021,664.5,651.661011,656.450012,1810700
GOOG,12/08/2015,663.080017,665.0,652.289978,659.5599980000001,2936700
GOOG,11/08/2015,669.200012,674.900024,654.27002,660.780029,5029200
GOOG,10/08/2015,639.47998,643.4400019999999,631.2490230000001,633.72998,1809200
GOOG,07/08/2015,640.22998,642.679993,629.710022,635.299988,1403900
GOOG,06/08/2015,645.0,645.3790280000001,632.25,642.679993,1572600
GOOG,05/08/2015,634.330017,647.8599849999999,633.159973,643.780029,2334300
GOOG,04/08/2015,628.419983,634.8099980000001,627.159973,629.25,1490900
GOOG,03/08/2015,625.340027,633.05603,625.340027,631.210022,1304500
GOOG,31/07/2015,631.380005,632.909973,625.5,625.6099849999999,1706100
GOOG,30/07/2015,630.0,635.219971,622.049988,632.590027,1474200
GOOG,29/07/2015,628.799988,633.3599849999999,622.650024,631.929993,1575100
GOOG,28/07/2015,632.830017,632.830017,623.3099980000001,628.0,1727300
GOOG,27/07/2015,621.0,634.299988,620.5,627.26001,2675400
GOOG,24/07/2015,647.0,648.169983,622.52002,623.5599980000001,3625700
GOOG,23/07/2015,661.27002,663.630005,641.0,644.280029,3029100
GOOG,22/07/2015,660.8900150000001,678.6400150000001,659.0,662.099976,3929300
GOOG,21/07/2015,655.210022,673.0,654.299988,662.299988,3377200
GOOG,20/07/2015,659.23999,668.880005,653.01001,663.02002,5860900
GOOG,17/07/2015,649.0,674.4680179999999,645.0,672.929993,11164900
GOOG,16/07/2015,565.119995,580.679993,565.0,579.849976,4768300
GOOG,15/07/2015,560.130005,566.5029910000001,556.789978,560.219971,1784600
GOOG,14/07/2015,546.76001,565.848999,546.710022,561.099976,3244100
GOOG,13/07/2015,532.880005,547.1099849999999,532.400024,546.549988,2206500
GOOG,10/07/2015,526.289978,532.5599980000001,525.549988,530.130005,1956700
GOOG,09/07/2015,523.119995,523.77002,520.349976,520.679993,1839400
GOOG,08/07/2015,521.049988,522.734009,516.1099849999999,516.830017,1296700
GOOG,07/07/2015,523.130005,526.179993,515.179993,525.02002,1597200
GOOG,06/07/2015,519.5,525.25,519.0,522.8599849999999,1280500
GOOG,02/07/2015,521.080017,524.650024,521.080017,523.400024,1235900
GOOG,01/07/2015,524.72998,525.6900019999999,518.22998,521.840027,1961000
GOOG,30/06/2015,526.02002,526.25,520.5,520.51001,2217200
GOOG,29/06/2015,525.01001,528.6099849999999,520.539978,521.52002,1937800
GOOG,26/06/2015,537.26001,537.76001,531.349976,531.6900019999999,2109100
GOOG,25/06/2015,538.869995,540.900024,535.22998,535.22998,1335700
GOOG,24/06/2015,540.0,540.0,535.659973,537.840027,1286600
GOOG,23/06/2015,539.6400150000001,541.4990230000001,535.25,540.47998,1197500
GOOG,22/06/2015,539.590027,543.73999,537.530029,538.1900019999999,1250300
GOOG,19/06/2015,537.210022,538.25,533.01001,536.6900019999999,1893500
GOOG,18/06/2015,531.0,538.150024,530.789978,536.72998,1833100
GOOG,17/06/2015,529.369995,530.97998,525.099976,529.26001,1294200
GOOG,16/06/2015,528.400024,529.6400150000001,525.5599980000001,528.150024,1071800
GOOG,15/06/2015,528.0,528.299988,524.0,527.200012,1632700
GOOG,12/06/2015,531.599976,533.119995,530.159973,532.330017,955800
GOOG,11/06/2015,538.424988,538.97998,533.02002,534.6099849999999,1217500
GOOG,10/06/2015,529.3599849999999,538.3599849999999,529.349976,536.6900019999999,1815000
GOOG,09/06/2015,527.5599980000001,529.200012,523.01001,526.6900019999999,1455300
GOOG,08/06/2015,533.3099980000001,534.119995,526.23999,526.830017,1520600
GOOG,05/06/2015,536.349976,537.200012,532.52002,533.330017,1388200
GOOG,04/06/2015,537.76001,540.590027,534.320007,536.700012,1348300
GOOG,03/06/2015,539.909973,543.5,537.1099849999999,540.3099980000001,1714500
GOOG,02/06/2015,532.929993,543.0,531.330017,539.179993,1939000
GOOG,01/06/2015,536.789978,536.789978,529.76001,533.98999,1904300
GOOG,29/05/2015,537.369995,538.630005,531.450012,532.1099849999999,2597400
GOOG,28/05/2015,538.01001,540.6099849999999,536.25,539.780029,1029800
GOOG,27/05/2015,532.799988,540.549988,531.710022,539.789978,1525000
GOOG,26/05/2015,538.119995,539.0,529.880005,532.320007,2406500
GOOG,22/05/2015,540.150024,544.1900019999999,539.51001,540.1099849999999,1176200
GOOG,21/05/2015,537.950012,543.840027,535.97998,542.51001,1462700
GOOG,20/05/2015,538.48999,542.919983,532.971985,539.27002,1430800
GOOG,19/05/2015,533.97998,540.659973,533.039978,537.3599849999999,1966900
GOOG,18/05/2015,532.01001,534.820007,528.849976,532.299988,2003400
GOOG,15/05/2015,539.179993,539.273987,530.380005,533.849976,1971300
GOOG,14/05/2015,533.77002,539.0,532.409973,538.400024,1403900
GOOG,13/05/2015,530.5599980000001,534.322021,528.655029,529.619995,1252300
GOOG,12/05/2015,531.599976,533.208984,525.26001,529.039978,1634200
GOOG,11/05/2015,538.369995,541.97998,535.400024,535.700012,905300
GOOG,08/05/2015,536.650024,541.150024,525.0,538.219971,1527600
GOOG,07/05/2015,523.98999,533.460022,521.75,530.700012,1546300
GOOG,06/05/2015,531.23999,532.380005,521.085022,524.219971,1567000
GOOG,05/05/2015,538.210022,539.73999,530.390991,530.799988,1383100
GOOG,04/05/2015,538.530029,544.070007,535.0599980000001,540.780029,1308000
GOOG,01/05/2015,538.429993,539.539978,532.099976,537.900024,1768200
GOOG,30/04/2015,547.869995,548.590027,535.049988,537.340027,2082200
GOOG,29/04/2015,550.469971,553.679993,546.905029,549.080017,1698800
GOOG,28/04/2015,554.6400150000001,556.02002,550.366028,553.679993,1491000
GOOG,27/04/2015,563.3900150000001,565.950012,553.200012,555.369995,2398000
GOOG,24/04/2015,564.5500490000001,569.576233,555.724243,563.512878,4932500
GOOG,23/04/2015,539.518738,549.451477,538.750854,545.502319,4184800
GOOG,22/04/2015,532.936829,539.598511,530.294067,537.888245,1593500
GOOG,21/04/2015,536.03833,537.913147,532.213806,532.507996,1844700
GOOG,20/04/2015,524.160889,534.622192,523.063904,533.914124,1679200
GOOG,17/04/2015,527.212524,528.389282,519.583496,522.615173,2151800
GOOG,16/04/2015,528.449158,534.123535,528.159912,532.33844,1299800
GOOG,15/04/2015,527.252441,533.26593,521.787415,531.07196,2318800
GOOG,14/04/2015,534.781738,536.098145,526.646118,528.937805,2604100
GOOG,13/04/2015,536.935852,542.570374,535.8388669999999,537.693787,1645300
GOOG,10/04/2015,540.805237,540.805237,535.8388669999999,538.531433,1409400
GOOG,09/04/2015,539.548645,540.466125,534.023865,539.2993769999999,1557800
GOOG,08/04/2015,536.905945,542.360962,536.905945,540.127075,1178500
GOOG,07/04/2015,536.60675,541.2041019999999,534.532471,535.549622,1302800
GOOG,06/04/2015,530.762817,536.935852,528.120056,535.295349,1324400
GOOG,02/04/2015,539.369141,539.369141,532.385315,534.063721,1716300
GOOG,01/04/2015,547.097961,549.6309809999999,538.022888,541.074463,1963000
GOOG,31/03/2015,548.4940799999999,553.191223,545.223083,546.499573,1588000
GOOG,30/03/2015,550.10968,551.95459,546.669128,550.518555,1287500
GOOG,27/03/2015,551.485901,553.7596440000001,546.629211,546.838684,1897400
GOOG,26/03/2015,556.063354,557.369751,549.142334,553.649963,1572600
GOOG,25/03/2015,568.937988,570.693176,557.210205,557.255066,2152200
GOOG,24/03/2015,561.019714,573.0167849999999,559.673401,568.6288450000001,2583200
GOOG,23/03/2015,558.895569,560.820251,554.308167,557.2799679999999,1643800
GOOG,20/03/2015,560.112183,560.182007,557.519348,558.825745,2616800
GOOG,19/03/2015,557.8583980000001,559.2645259999999,554.622314,556.462219,1197200
GOOG,18/03/2015,550.987244,558.247314,545.502319,557.968079,2134500
GOOG,17/03/2015,550.199402,552.283691,546.499573,549.331787,1805500
GOOG,16/03/2015,549.4415280000001,555.325378,544.505066,552.99176,1640900
GOOG,13/03/2015,551.9844969999999,556.8710940000001,542.729919,545.821472,1703500
GOOG,12/03/2015,551.994507,554.84668,548.95282,553.989014,1389600
GOOG,11/03/2015,553.620056,556.611816,549.172241,549.6708980000001,1820700
GOOG,10/03/2015,562.7050780000001,563.303467,553.211182,553.490417,1792300
GOOG,09/03/2015,565.307922,568.708618,561.992065,567.29248,1062100
GOOG,06/03/2015,573.305969,575.101074,565.208191,566.130676,1659100
GOOG,05/03/2015,573.445618,576.327698,571.840027,573.754761,1389600
GOOG,04/03/2015,570.30426,575.529907,566.454773,571.80011,1876800
GOOG,03/03/2015,568.8881230000001,573.814575,564.9688719999999,572.069397,1704700
GOOG,02/03/2015,558.9953,570.583435,557.220154,569.775696,2129600
GOOG,27/02/2015,552.722473,563.163818,551.386169,556.8710940000001,2410100
GOOG,26/02/2015,541.722717,554.61731,540.017395,553.9591059999999,2311500
GOOG,25/02/2015,534.432739,544.7244870000001,533.978943,542.3809200000001,1825900
GOOG,24/02/2015,528.5488889999999,535.320251,526.80365,534.622192,1005000
GOOG,23/02/2015,534.582275,534.970215,527.96051,530.453613,1457800
GOOG,20/02/2015,541.642944,542.26123,534.3330080000001,537.474365,1444300
GOOG,19/02/2015,536.566833,541.6229860000001,536.536926,541.383606,989100
GOOG,18/02/2015,539.917664,543.99646,536.03833,538.22229,1453000
GOOG,17/02/2015,545.332764,548.4940799999999,539.608521,541.353699,1616800
GOOG,13/02/2015,541.862305,548.404358,541.642944,547.506836,1900300
GOOG,12/02/2015,535.778992,543.328308,533.2090450000001,541.4434809999999,1620200
GOOG,11/02/2015,533.834351,536.975708,531.917603,534.5025019999999,1377700
GOOG,10/02/2015,527.850769,536.227783,525.477295,535.4698490000001,1749800
GOOG,09/02/2015,526.554321,530.543396,524.579773,526.384827,1267700
GOOG,06/02/2015,526.1953129999999,535.729126,524.9686889999999,529.5461429999999,1763500
GOOG,05/02/2015,522.355896,527.052979,520.660522,526.1354980000001,1849700
GOOG,04/02/2015,527.7909549999999,531.213562,519.8427730000001,521.328674,1663600
GOOG,03/02/2015,526.554321,531.939575,521.8273320000001,527.7909549999999,2038600
GOOG,02/02/2015,530.274109,531.540649,517.130249,527.03302,2849800
GOOG,30/01/2015,514.447571,538.391846,514.108521,533.0565190000001,5606300
GOOG,29/01/2015,509.600891,509.69064299999997,499.82772800000004,509.26180999999997,4186300
GOOG,28/01/2015,521.3486330000001,521.558044,508.603638,508.603638,1683800
GOOG,27/01/2015,528.518921,529.2469480000001,516.771179,517.210022,1904000
GOOG,26/01/2015,537.055542,537.524231,528.219788,533.744629,1543700
GOOG,23/01/2015,534.123535,540.6855469999999,531.540649,538.471619,2281700
GOOG,22/01/2015,520.052185,534.8615110000001,518.2771,532.926819,2676900
GOOG,21/01/2015,505.861145,517.8582150000001,504.81402599999996,516.621643,2268700
GOOG,20/01/2015,509.600891,511.096771,504.63052400000004,505.51211500000005,2232000
GOOG,16/01/2015,498.64099100000004,506.798584,498.631012,506.68887300000006,2298200
GOOG,15/01/2015,504.18575999999996,504.295471,496.39715599999994,500.416107,2715800
GOOG,14/01/2015,493.295654,501.85217300000005,491.6501769999999,499.49862699999994,2215500
GOOG,13/01/2015,497.47418200000004,501.60284400000006,491.04184000000004,494.82147199999997,2370400
GOOG,12/01/2015,493.584869,494.618011,486.22506699999997,491.201416,2326700
GOOG,09/01/2015,503.377991,503.537537,493.435272,494.811493,2071300
GOOG,08/01/2015,496.62652599999996,502.101471,489.65564000000006,501.30368,3353500
GOOG,07/01/2015,505.61184699999995,505.85516399999995,498.28195199999993,499.72799699999996,2065000
GOOG,06/01/2015,513.589966,514.7617190000001,499.67813099999995,500.58563200000003,2899900
GOOG,05/01/2015,521.8273320000001,522.894409,511.655243,512.4630129999999,2059800
GOOG,02/01/2015,527.561584,529.815369,522.665039,523.373108,1447500
GOOG,31/12/2014,529.795471,531.1417240000001,524.3603519999999,524.95874,1368200
TSLA,30/12/2016,216.30000299999998,217.5,211.67999300000002,213.690002,4642600
TSLA,29/12/2016,218.559998,219.19999700000002,214.11999500000002,214.67999300000002,4045000
TSLA,28/12/2016,221.52999900000003,223.80000299999998,217.19999700000002,219.74000499999997,3782500
TSLA,27/12/2016,214.88000499999998,222.25,214.419998,219.52999900000003,5915700
TSLA,23/12/2016,208.0,213.44999700000002,207.71000700000002,213.33999599999999,4662900
TSLA,22/12/2016,208.220001,209.99000499999997,206.5,208.449997,3111100
TSLA,21/12/2016,208.449997,212.229996,207.41000400000001,207.699997,5207600
TSLA,20/12/2016,203.050003,209.0,202.5,208.78999299999998,4689100
TSLA,19/12/2016,202.490005,204.449997,199.83999599999999,202.729996,3488100
TSLA,16/12/2016,198.080002,202.58999599999999,197.600006,202.490005,3796900
TSLA,15/12/2016,198.41000400000001,200.740005,197.389999,197.580002,3219600
TSLA,14/12/2016,198.740005,203.0,196.759995,198.690002,4150900
TSLA,13/12/2016,193.179993,201.279999,193.0,198.149994,6823900
TSLA,12/12/2016,192.800003,194.419998,191.179993,192.429993,2438900
TSLA,09/12/2016,190.869995,193.83999599999999,190.809998,192.179993,2722500
TSLA,08/12/2016,192.050003,192.5,189.53999299999998,192.28999299999998,3194100
TSLA,07/12/2016,186.149994,193.399994,185.0,193.149994,5461900
TSLA,06/12/2016,185.520004,186.580002,182.679993,185.850006,3391600
TSLA,05/12/2016,182.509995,188.889999,182.509995,186.800003,4072200
TSLA,02/12/2016,182.880005,184.880005,180.0,181.470001,4042300
TSLA,01/12/2016,188.25,188.529999,181.0,181.880005,5126400
TSLA,30/11/2016,191.0,191.889999,187.5,189.399994,3547100
TSLA,29/11/2016,195.559998,196.729996,189.5,189.570007,4439300
TSLA,28/11/2016,195.479996,199.350006,194.550003,196.119995,4529200
TSLA,25/11/2016,193.639999,197.240005,193.639999,196.649994,2366100
TSLA,23/11/2016,190.610001,195.639999,189.0,193.139999,4891900
TSLA,22/11/2016,185.83999599999999,191.470001,183.71000700000002,191.169998,5603400
TSLA,21/11/2016,185.03999299999998,188.889999,184.41000400000001,184.520004,4361000
TSLA,18/11/2016,190.649994,193.0,185.0,185.020004,5210300
TSLA,17/11/2016,183.490005,189.490005,182.110001,188.66000400000001,4887100
TSLA,16/11/2016,182.649994,184.729996,181.21000700000002,183.929993,3434400
TSLA,15/11/2016,182.779999,186.429993,182.050003,183.770004,3902000
TSLA,14/11/2016,188.0,188.25,178.190002,181.449997,6552200
TSLA,11/11/2016,184.240005,188.880005,183.0,188.559998,3984400
TSLA,10/11/2016,191.050003,191.610001,180.419998,185.350006,6750300
TSLA,09/11/2016,186.880005,192.0,183.949997,190.059998,8173100
TSLA,08/11/2016,193.78999299999998,197.490005,191.259995,194.940002,3251400
TSLA,07/11/2016,193.58999599999999,194.28999299999998,190.050003,193.21000700000002,3870100
TSLA,04/11/2016,189.0,193.46000700000002,185.96000700000002,190.559998,5146000
TSLA,03/11/2016,189.0,191.470001,187.03999299999998,187.419998,2653000
TSLA,02/11/2016,190.050003,192.699997,187.509995,188.020004,4253400
TSLA,01/11/2016,198.03999299999998,198.5,188.110001,190.78999299999998,7060000
TSLA,31/10/2016,202.490005,202.490005,195.809998,197.729996,4692300
TSLA,28/10/2016,204.0,205.320007,199.830002,199.970001,4280100
TSLA,27/10/2016,211.33999599999999,213.69999700000002,201.649994,204.009995,13093700
TSLA,26/10/2016,201.0,203.190002,200.100006,202.240005,5632800
TSLA,25/10/2016,202.899994,204.690002,201.199997,202.33999599999999,2445000
TSLA,24/10/2016,201.0,203.949997,200.25,202.759995,2751600
TSLA,21/10/2016,198.600006,201.570007,197.41000400000001,200.08999599999999,2943400
TSLA,20/10/2016,202.119995,203.0,197.050003,199.100006,5072900
TSLA,19/10/2016,199.740005,206.66000400000001,198.059998,203.559998,6991200
TSLA,18/10/2016,195.990005,199.470001,193.259995,199.100006,5680500
TSLA,17/10/2016,197.050003,198.389999,192.0,193.96000700000002,4554100
TSLA,14/10/2016,200.66000400000001,201.429993,196.300003,196.509995,4269900
TSLA,13/10/2016,200.5,200.899994,197.050003,200.240005,2494600
TSLA,12/10/2016,200.949997,203.880005,200.419998,201.509995,1970700
TSLA,11/10/2016,201.850006,202.199997,198.309998,200.100006,2328400
TSLA,10/10/2016,201.350006,204.139999,199.66000400000001,200.949997,3316300
TSLA,07/10/2016,201.0,201.320007,195.800003,196.610001,3493000
TSLA,06/10/2016,202.46000700000002,204.21000700000002,200.21000700000002,201.0,4703400
TSLA,05/10/2016,212.24000499999997,213.149994,208.119995,208.46000700000002,1877500
TSLA,04/10/2016,213.100006,213.32000699999998,208.820007,211.41000400000001,3541500
TSLA,03/10/2016,212.30000299999998,215.669998,208.25,213.69999700000002,5999900
TSLA,30/09/2016,202.21000700000002,204.979996,199.550003,204.029999,2586300
TSLA,29/09/2016,205.600006,207.330002,200.580002,200.699997,2727000
TSLA,28/09/2016,207.509995,208.25,205.259995,206.270004,2088400
TSLA,27/09/2016,209.649994,209.979996,204.610001,205.809998,3373200
TSLA,26/09/2016,206.5,211.0,206.5,208.990005,2394400
TSLA,23/09/2016,205.990005,210.17999300000002,205.669998,207.449997,2905200
TSLA,22/09/2016,206.399994,207.279999,203.0,206.429993,2382900
TSLA,21/09/2016,206.369995,207.0,201.559998,205.220001,2633500
TSLA,20/09/2016,206.850006,207.75,203.91000400000001,204.639999,2410500
TSLA,19/09/2016,207.0,209.429993,205.0,206.33999599999999,2299500
TSLA,16/09/2016,200.419998,205.699997,199.0,205.399994,3107800
TSLA,15/09/2016,196.490005,202.520004,196.399994,200.419998,3077200
TSLA,14/09/2016,195.75,197.919998,194.860001,196.41000400000001,2254500
TSLA,13/09/2016,197.059998,198.490005,193.449997,196.050003,3589400
TSLA,12/09/2016,195.0,201.369995,194.100006,198.300003,3715200
TSLA,09/09/2016,199.08999599999999,199.919998,193.699997,194.470001,3757000
TSLA,08/09/2016,199.550003,199.889999,196.360001,197.360001,3377900
TSLA,07/09/2016,205.5,206.5,200.71000700000002,201.71000700000002,3640900
TSLA,06/09/2016,199.020004,203.25,199.0,202.830002,4390600
TSLA,02/09/2016,202.330002,203.199997,196.199997,197.779999,5977400
TSLA,01/09/2016,209.009995,211.100006,200.5,200.770004,7943100
TSLA,31/08/2016,210.42999300000002,212.600006,208.649994,212.00999500000003,3276500
TSLA,30/08/2016,216.11000099999998,216.11000099999998,210.520004,211.33999599999999,3168900
TSLA,29/08/2016,220.149994,220.399994,215.0,215.19999700000002,3266300
TSLA,26/08/2016,222.13999900000002,222.86000099999998,218.82000699999998,219.99000499999997,2239000
TSLA,25/08/2016,223.11000099999998,223.80000299999998,220.770004,220.960007,1762500
TSLA,24/08/2016,227.05000299999998,227.149994,222.22000099999997,222.61999500000002,2570700
TSLA,23/08/2016,224.32000699999998,228.49000499999997,222.80000299999998,224.83999599999999,4784400
TSLA,22/08/2016,224.169998,225.11000099999998,222.67999300000002,222.92999300000002,2065500
TSLA,19/08/2016,223.539993,225.169998,222.52999900000003,225.0,1659500
TSLA,18/08/2016,223.82000699999998,225.66000400000001,222.289993,223.50999500000003,1714500
TSLA,17/08/2016,224.330002,224.830002,222.80000299999998,223.24000499999997,1787100
TSLA,16/08/2016,225.49000499999997,227.190002,223.41000400000001,223.61000099999998,2267100
TSLA,15/08/2016,226.020004,229.5,224.92999300000002,225.58999599999999,2034300
TSLA,12/08/2016,225.41000400000001,226.649994,224.039993,225.61000099999998,1813500
TSLA,11/08/2016,226.169998,227.57000699999998,223.41000400000001,224.91000400000001,1880900
TSLA,10/08/2016,228.24000499999997,229.86999500000002,224.61999500000002,225.649994,2338300
TSLA,09/08/2016,226.82000699999998,231.539993,226.649994,229.080002,2207800
TSLA,08/08/2016,228.0,229.600006,226.08999599999999,226.16000400000001,2263600
TSLA,05/08/2016,230.0,232.0,227.399994,230.02999900000003,3205200
TSLA,04/08/2016,225.690002,230.86000099999998,222.05000299999998,230.61000099999998,4147000
TSLA,03/08/2016,227.36999500000002,229.69999700000002,224.210007,225.789993,3887800
TSLA,02/08/2016,229.36999500000002,229.86999500000002,221.399994,227.19999700000002,3934400
